stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
2637,慧洋-KY,83.0,1.77,3.75,7.77,6.56,66.8,6,57.9,3612205.0,795732.0,8174680.0,487465.0,True,True,47.76,80.55,64.81,11.4
2356,英業達,69.8,2.97,5.44,0.96,101.6,59.0,9,61.6,3747563.0,2054120.0,-8819448.0,12517274.0,True,True,56.43,65.01,60.89,39.0
6285,啟碁,260.5,2.59,3.58,-2.94,72.52,49.7,3,84.4,2694423.0,4000.0,2066098.0,-107100.0,False,True,0.0,89.89,46.74,0.6
6202,盛群,73.3,2.57,7.79,15.98,22.81,61.3,2,30.9,8459980.0,0.0,8507595.0,5000.0,True,True,42.32,49.99,46.31,23.2
4764,雙鍵,336.0,1.93,6.33,12.44,15.26,60.3,2,,-148494.0,101000.0,-1012228.0,984000.0,True,True,34.72,49.74,42.53,4.7
2324,仁寶,36.6,1.54,3.1,-2.68,25.44,53.3,8,58.4,10471636.0,27065.0,18234176.0,-4616345.0,False,True,0.0,80.16,41.68,18.8
2495,普安,52.5,2.02,2.54,3.01,9.65,57.5,1,40.3,5951015.0,0.0,4552250.0,-1000.0,True,True,14.36,60.13,38.16,44.4
2395,研華,540.0,1.68,-1.1,9.05,37.18,62.6,7,73.4,1009576.0,-4910.0,1122334.0,57090.0,True,False,46.63,0.0,22.38,12.9
3005,神基,112.0,1.8,4.19,7.22,14.18,62.9,6,28.6,2866400.0,63153.0,3426536.0,-308469.0,True,False,45.26,0.0,21.72,12.2
3617,碩天,242.0,2.05,1.68,11.76,5.71,70.4,3,25.6,8555.0,0.0,312730.0,0.0,True,False,34.27,0.0,16.45,19.5
